테이블명,테이블 한글명,GRAIN,테이블유형,컬럼명,컬럼 한글명,타입,NULLABLE,키,FK_타깃,설명,주의_제약(DDL)
CRM_CODE,코드사전,"코드그룹 × 코드 (CD_ID, DTL_CD_ID)",코드,DTL_CD_ID,상세코드 ID,VARCHAR,N,PK,,상세코드 ID (PK),
CRM_CODE,코드사전,"코드그룹 × 코드 (CD_ID, DTL_CD_ID)",코드,DTL_CD_NM,상세코드명 (라벨),VARCHAR,Y,,,상세코드명 (라벨),
CRM_CODE,코드사전,"코드그룹 × 코드 (CD_ID, DTL_CD_ID)",코드,UPPER_CD_ID,상위코드 ID (코드 계층),VARCHAR,Y,,,상위코드 ID (코드 계층),
CRM_CODE,코드사전,"코드그룹 × 코드 (CD_ID, DTL_CD_ID)",코드,SORT_ORDR,정렬순서,"NUMBER(10,0)",Y,,,정렬순서,
CRM_CODE,코드사전,"코드그룹 × 코드 (CD_ID, DTL_CD_ID)",코드,USE_YN,사용여부 (Y/N),VARCHAR,Y,,,사용여부 (Y/N),
CRM_CODE,코드사전,"코드그룹 × 코드 (CD_ID, DTL_CD_ID)",코드,DW_SOURCE_SYSTEM,원천 시스템 식별,VARCHAR,N,,,원천 시스템 식별 (공통감사),공통감사
CRM_CODE,코드사전,"코드그룹 × 코드 (CD_ID, DTL_CD_ID)",코드,DW_LOAD_TS,최초 적재 시각,TIMESTAMP_NTZ,N,,,최초 적재 시각 (공통감사),공통감사
CRM_CODE,코드사전,"코드그룹 × 코드 (CD_ID, DTL_CD_ID)",코드,DW_UPDATE_TS,최종 갱신 시각,TIMESTAMP_NTZ,Y,,,최종 갱신 시각 (공통감사),공통감사
CRM_CODE,코드사전,"코드그룹 × 코드 (CD_ID, DTL_CD_ID)",코드,DW_BATCH_ID,적재 배치 식별자,VARCHAR,Y,,,적재 배치 식별자 = dbt invocation_id (공통감사),공통감사
CRM_DEV_TARGET,회원개발 목표,월 × 조직 × 개발구분 (1목표),마스터,STDYY,기준연도 YYYY,VARCHAR,N,PK,,기준연도 YYYY (PK),
CRM_DEV_TARGET,회원개발 목표,월 × 조직 × 개발구분 (1목표),마스터,STDR_MT,기준월 YYYYMM,VARCHAR,N,PK,,기준월 YYYYMM (PK),
CRM_DEV_TARGET,회원개발 목표,월 × 조직 × 개발구분 (1목표),마스터,MBER_DVLP_DIV_CD,회원개발 구분코드,VARCHAR,N,"PK,FK",CRM_CODE※비강제,회원개발 구분코드 (PK),FTG-D conform
CRM_DEV_TARGET,회원개발 목표,월 × 조직 × 개발구분 (1목표),마스터,DEPT_ID,부서ID,VARCHAR,N,"PK,FK",CRM_ORG.DEPT_ID※비강제,"부서ID (PK, →CRM_ORG)",
CRM_DEV_TARGET,회원개발 목표,월 × 조직 × 개발구분 (1목표),마스터,GOAL_CNT,목표 건수,"NUMBER(10,0)",Y,,,목표 건수,FTG-D measure
CRM_DEV_TARGET,회원개발 목표,월 × 조직 × 개발구분 (1목표),마스터,DW_SOURCE_SYSTEM,원천 시스템 식별,VARCHAR,N,,,원천 시스템 식별 (공통감사),공통감사
CRM_DEV_TARGET,회원개발 목표,월 × 조직 × 개발구분 (1목표),마스터,DW_LOAD_TS,최초 적재 시각,TIMESTAMP_NTZ,N,,,최초 적재 시각 (공통감사),공통감사
CRM_DEV_TARGET,회원개발 목표,월 × 조직 × 개발구분 (1목표),마스터,DW_UPDATE_TS,최종 갱신 시각,TIMESTAMP_NTZ,Y,,,최종 갱신 시각 (공통감사),공통감사
CRM_DEV_TARGET,회원개발 목표,월 × 조직 × 개발구분 (1목표),마스터,DW_BATCH_ID,적재 배치 식별자,VARCHAR,Y,,,적재 배치 식별자 = dbt invocation_id (공통감사),공통감사
CRM_EVENT,행사 마스터,1행사 (EVENT_KEY),행사,EVENT_KEY,행사키,VARCHAR,N,PK,,행사키 (PK),파생 통합키
CRM_EVENT,행사 마스터,1행사 (EVENT_KEY),행사,EVENT_SOURCE,행사출처 (이벤트/캠페인행사),VARCHAR,Y,,,행사출처 (이벤트/캠페인행사),파생
CRM_EVENT,행사 마스터,1행사 (EVENT_KEY),행사,EVENT_DIV_CD,행사구분코드,VARCHAR,Y,FK,CRM_CODE※비강제,행사구분코드 (raw · 원천별 다체계.,
CRM_EVENT,행사 마스터,1행사 (EVENT_KEY),행사,EVENT_NM,행사명,VARCHAR,Y,,,행사명,
CRM_EVENT,행사 마스터,1행사 (EVENT_KEY),행사,STRT_DE,시작일자 YYYYMMDD,VARCHAR,Y,,,시작일자 YYYYMMDD,
CRM_EVENT,행사 마스터,1행사 (EVENT_KEY),행사,END_DE,종료일자 YYYYMMDD,VARCHAR,Y,,,종료일자 YYYYMMDD,
CRM_EVENT,행사 마스터,1행사 (EVENT_KEY),행사,RCRIT_PSNNL_CO,모집인원 수,"NUMBER(10,0)",Y,,,모집인원 수,
CRM_EVENT,행사 마스터,1행사 (EVENT_KEY),행사,BRNCH_DEPT_ID,주관부서ID (→CRM_ORG),VARCHAR,Y,FK,CRM_ORG.DEPT_ID※비강제,주관부서ID (→CRM_ORG),
CRM_EVENT,행사 마스터,1행사 (EVENT_KEY),행사,DW_SOURCE_SYSTEM,원천 시스템 식별,VARCHAR,N,,,원천 시스템 식별 (공통감사),공통감사
CRM_EVENT,행사 마스터,1행사 (EVENT_KEY),행사,DW_SOURCE_TABLE,원천 테이블 식별,VARCHAR,Y,,,원천 테이블 식별 (공통감사),공통감사
CRM_EVENT,행사 마스터,1행사 (EVENT_KEY),행사,DW_LOAD_TS,최초 적재 시각,TIMESTAMP_NTZ,N,,,최초 적재 시각 (공통감사),공통감사
CRM_EVENT,행사 마스터,1행사 (EVENT_KEY),행사,DW_UPDATE_TS,최종 갱신 시각,TIMESTAMP_NTZ,Y,,,최종 갱신 시각 (공통감사),공통감사
CRM_EVENT,행사 마스터,1행사 (EVENT_KEY),행사,DW_BATCH_ID,적재 배치 식별자,VARCHAR,Y,,,적재 배치 식별자 = dbt invocation_id (공통감사),공통감사
CRM_EVENT,행사 마스터,1행사 (EVENT_KEY),행사,EVENT_DIV_GROUP,EVENT_DIV_GROUP,VARCHAR,Y,,,EVENT_DIV_GROUP. 코드id:MS286.,
CRM_EVENT,행사 마스터,1행사 (EVENT_KEY),행사,EVENT_DIV_NM,행사구분 라벨 (CRM_CODE 조인 · 두 체계 겹침 0),VARCHAR,Y,,,행사구분 라벨 (CRM_CODE 조인 · 두 체계 겹침 0).,
CRM_EVENT_PARTICIPATION,행사 참여자,"행사 × 참여자 (EVENT_KEY, MEMBER_DK, PARTCPT_SEQ)",행사,EVENT_KEY,행사키,VARCHAR,N,"PK,FK",CRM_EVENT.EVENT_KEY※비강제,"행사키 (PK, →CRM_EVENT)",
CRM_EVENT_PARTICIPATION,행사 참여자,"행사 × 참여자 (EVENT_KEY, MEMBER_DK, PARTCPT_SEQ)",행사,MBER_NO,회원번호,VARCHAR,N,"PK,FK",CRM_MEMBER.MEMBER_DK※비강제,회원번호 (PK),
CRM_EVENT_PARTICIPATION,행사 참여자,"행사 × 참여자 (EVENT_KEY, MEMBER_DK, PARTCPT_SEQ)",행사,PARTCPT_SEQ,참여 일련번호,"NUMBER(10,0)",N,PK,,참여 일련번호 (PK),
CRM_EVENT_PARTICIPATION,행사 참여자,"행사 × 참여자 (EVENT_KEY, MEMBER_DK, PARTCPT_SEQ)",행사,PARTCPT_STAT_CD,참여상태코드,VARCHAR,Y,FK,CRM_CODE※비강제,참여상태코드 (raw · 원천별 2체계 O28.,
CRM_EVENT_PARTICIPATION,행사 참여자,"행사 × 참여자 (EVENT_KEY, MEMBER_DK, PARTCPT_SEQ)",행사,PARTCPT_CHNNL_CD,참여채널코드,VARCHAR,Y,FK,CRM_CODE※비강제,참여채널코드 (raw · EVENT 전용.,
CRM_EVENT_PARTICIPATION,행사 참여자,"행사 × 참여자 (EVENT_KEY, MEMBER_DK, PARTCPT_SEQ)",행사,PARTCPT_PATH_CD,참여경로코드,VARCHAR,Y,FK,CRM_CODE※비강제,참여경로코드.,
CRM_EVENT_PARTICIPATION,행사 참여자,"행사 × 참여자 (EVENT_KEY, MEMBER_DK, PARTCPT_SEQ)",행사,PRZWIN_CD,당첨코드,"NUMBER(10,0)",Y,,,당첨코드,
CRM_EVENT_PARTICIPATION,행사 참여자,"행사 × 참여자 (EVENT_KEY, MEMBER_DK, PARTCPT_SEQ)",행사,RCPMNY_AMT,입금금액 (원단위),"NUMBER(19,0)",Y,,,입금금액 (원단위),원금액
CRM_EVENT_PARTICIPATION,행사 참여자,"행사 × 참여자 (EVENT_KEY, MEMBER_DK, PARTCPT_SEQ)",행사,PARTCPT_DT,참여일시,TIMESTAMP_NTZ,Y,,,참여일시,
CRM_EVENT_PARTICIPATION,행사 참여자,"행사 × 참여자 (EVENT_KEY, MEMBER_DK, PARTCPT_SEQ)",행사,DW_SOURCE_SYSTEM,원천 시스템 식별,VARCHAR,N,,,원천 시스템 식별 (공통감사),공통감사
CRM_EVENT_PARTICIPATION,행사 참여자,"행사 × 참여자 (EVENT_KEY, MEMBER_DK, PARTCPT_SEQ)",행사,DW_SOURCE_TABLE,원천 테이블 식별,VARCHAR,Y,,,원천 테이블 식별 (공통감사),공통감사
CRM_EVENT_PARTICIPATION,행사 참여자,"행사 × 참여자 (EVENT_KEY, MEMBER_DK, PARTCPT_SEQ)",행사,DW_LOAD_TS,최초 적재 시각,TIMESTAMP_NTZ,N,,,최초 적재 시각 (공통감사),공통감사
CRM_EVENT_PARTICIPATION,행사 참여자,"행사 × 참여자 (EVENT_KEY, MEMBER_DK, PARTCPT_SEQ)",행사,DW_UPDATE_TS,최종 갱신 시각,TIMESTAMP_NTZ,Y,,,최종 갱신 시각 (공통감사),공통감사
CRM_EVENT_PARTICIPATION,행사 참여자,"행사 × 참여자 (EVENT_KEY, MEMBER_DK, PARTCPT_SEQ)",행사,DW_BATCH_ID,적재 배치 식별자,VARCHAR,Y,,,적재 배치 식별자 = dbt invocation_id (공통감사),공통감사
CRM_EVENT_PARTICIPATION,행사 참여자,"행사 × 참여자 (EVENT_KEY, MEMBER_DK, PARTCPT_SEQ)",행사,PARTCPT_STAT_GROUP,참여상태 그룹,VARCHAR,Y,,,PARTCPT_STAT_GROUP. 코드id:MS304.,
CRM_EVENT_PARTICIPATION,행사 참여자,"행사 × 참여자 (EVENT_KEY, MEMBER_DK, PARTCPT_SEQ)",행사,PARTCPT_STAT_NM,참여상태 라벨 (CRM_CODE 조인),VARCHAR,Y,,,참여상태 라벨 (CRM_CODE 조인).,
CRM_EVENT_PARTICIPATION,행사 참여자,"행사 × 참여자 (EVENT_KEY, MEMBER_DK, PARTCPT_SEQ)",행사,PARTCPT_CHNNL_GROUP,PARTCPT_CHNNL_GROUP,VARCHAR,Y,,,PARTCPT_CHNNL_GROUP. 코드id:MS302.,
CRM_EVENT_PARTICIPATION,행사 참여자,"행사 × 참여자 (EVENT_KEY, MEMBER_DK, PARTCPT_SEQ)",행사,PARTCPT_CHNNL_NM,참여채널 라벨 (CRM_CODE 조인),VARCHAR,Y,,,참여채널 라벨 (CRM_CODE 조인),
CRM_EVENT_PARTICIPATION,행사 참여자,"행사 × 참여자 (EVENT_KEY, MEMBER_DK, PARTCPT_SEQ)",행사,PARTCPT_PATH_GROUP,PARTCPT_PATH_GROUP,VARCHAR,Y,,,PARTCPT_PATH_GROUP. 코드id:MS303.,
CRM_EVENT_PARTICIPATION,행사 참여자,"행사 × 참여자 (EVENT_KEY, MEMBER_DK, PARTCPT_SEQ)",행사,PARTCPT_PATH_NM,참여경로 라벨 (CRM_CODE 조인),VARCHAR,Y,,,참여경로 라벨 (CRM_CODE 조인),
CRM_MARKETING_CAMPAIGN,마케팅캠페인 마스터,1마케팅캠페인 (MKTG_CMPGN_KEY),마스터,MK_CMPGN_CD,MK_CMPGN_CD,VARCHAR,Y,,,MK_CMPGN_CD.,
CRM_MARKETING_CAMPAIGN,마케팅캠페인 마스터,1마케팅캠페인 (MKTG_CMPGN_KEY),마스터,MK_CMPGN_NM,MK_CMPGN_NM,VARCHAR,Y,,,MK_CMPGN_NM.,
CRM_MARKETING_CAMPAIGN,마케팅캠페인 마스터,1마케팅캠페인 (MKTG_CMPGN_KEY),마스터,USE_YN,사용여부 Y/N,VARCHAR,Y,,,"사용여부 Y/N. 고유값:Y,N",
CRM_MARKETING_CAMPAIGN,마케팅캠페인 마스터,1마케팅캠페인 (MKTG_CMPGN_KEY),마스터,RM,비고,VARCHAR,Y,,,비고,
CRM_MARKETING_CAMPAIGN,마케팅캠페인 마스터,1마케팅캠페인 (MKTG_CMPGN_KEY),마스터,DW_SOURCE_SYSTEM,원천 시스템 식별,VARCHAR,Y,,,원천 시스템,공통감사
CRM_MARKETING_CAMPAIGN,마케팅캠페인 마스터,1마케팅캠페인 (MKTG_CMPGN_KEY),마스터,DW_LOAD_TS,최초 적재 시각,TIMESTAMP_NTZ,Y,,,적재 시각,공통감사
CRM_MARKETING_CAMPAIGN,마케팅캠페인 마스터,1마케팅캠페인 (MKTG_CMPGN_KEY),마스터,DW_UPDATE_TS,최종 갱신 시각,TIMESTAMP_NTZ,Y,,,갱신 시각,공통감사
CRM_MARKETING_CAMPAIGN,마케팅캠페인 마스터,1마케팅캠페인 (MKTG_CMPGN_KEY),마스터,DW_BATCH_ID,적재 배치 식별자,VARCHAR,Y,,,배치 식별,공통감사
CRM_MEMBER,회원 통합,1회원 (MEMBER_DK),회원,MEMBER_DK,불변 회원키,VARCHAR,N,PK,,"불변 회원키 (PK, 조인용)",
CRM_MEMBER,회원 통합,1회원 (MEMBER_DK),회원,MEMBER_TYPE,회원구분 파생 (정기=FDRM / 일시=ONCE),VARCHAR,Y,,,회원구분 파생 (정기=FDRM / 일시=ONCE),파생
CRM_MEMBER,회원 통합,1회원 (MEMBER_DK),회원,MBER_DIV_CD,회원구분코드 (MM018: 개인/기업/단체),VARCHAR,Y,FK,CRM_CODE※비강제,회원구분코드 (MM018: 개인/기업/단체),
CRM_MEMBER,회원 통합,1회원 (MEMBER_DK),회원,MBER_DIV_NM,회원구분명,VARCHAR,Y,,,회원구분명 (코드 라벨),파생
CRM_MEMBER,회원 통합,1회원 (MEMBER_DK),회원,CPR_DIV_CD,법인구분코드,VARCHAR,Y,FK,CRM_CODE※비강제,법인구분코드,
CRM_MEMBER,회원 통합,1회원 (MEMBER_DK),회원,SEX,성별 원천코드 raw,VARCHAR,Y,,,성별 원천코드 raw. 코드id:CM013,
CRM_MEMBER,회원 통합,1회원 (MEMBER_DK),회원,SEX_NM,성별 원천 라벨,VARCHAR,Y,,,성별 원천 라벨. 코드id:CM013,
CRM_MEMBER,회원 통합,1회원 (MEMBER_DK),회원,MBER_STAT_CD,회원상태 원천코드 raw,VARCHAR,Y,FK,CRM_CODE※비강제,회원상태 원천코드 raw (#132). 코드id:MM010,정기만 보유
CRM_MEMBER,회원 통합,1회원 (MEMBER_DK),회원,MBER_STAT_NM,회원상태명,VARCHAR,Y,,,회원상태명 (코드 라벨),파생
CRM_MEMBER,회원 통합,1회원 (MEMBER_DK),회원,CMPGN_CD,가입 캠페인코드 (→CRM_CAMPAIGN),VARCHAR,Y,FK,CRM_CAMPAIGN.CMPGN_CD※비강제,가입 캠페인코드 (→CRM_CAMPAIGN),
CRM_MEMBER,회원 통합,1회원 (MEMBER_DK),회원,ACT_DEPT_CD,활동부서코드 (→CRM_ORG),VARCHAR,Y,FK,CRM_ORG.DEPT_ID※비강제,활동부서코드 (→CRM_ORG),
CRM_MEMBER,회원 통합,1회원 (MEMBER_DK),회원,REGIST_DEPT_CD,등록부서코드 (→CRM_ORG),VARCHAR,Y,FK,CRM_ORG.DEPT_ID※비강제,등록부서코드 (→CRM_ORG),
CRM_MEMBER,회원 통합,1회원 (MEMBER_DK),회원,JOIN_PATH_CD,가입경로코드 (MM014),VARCHAR,Y,FK,CRM_CODE※비강제,가입경로코드 (MM014),
CRM_MEMBER,회원 통합,1회원 (MEMBER_DK),회원,HMPG_ID,홈페이지/앱 ID,VARCHAR,Y,,,홈페이지/앱 ID,
CRM_MEMBER,회원 통합,1회원 (MEMBER_DK),회원,ENTRPS_NM,기업/단체명 (법인회원),VARCHAR,Y,,,기업/단체명 (법인회원),
CRM_MEMBER,회원 통합,1회원 (MEMBER_DK),회원,EMAIL_RECPTN,이메일 수신동의 여부,VARCHAR,Y,,,이메일 수신동의 여부,
CRM_MEMBER,회원 통합,1회원 (MEMBER_DK),회원,PSTMTR_RECPTN,우편물 수신동의 여부,VARCHAR,Y,,,우편물 수신동의 여부,
CRM_MEMBER,회원 통합,1회원 (MEMBER_DK),회원,FRST_REGIST_DT,최초등록일시(가입일시),TIMESTAMP_NTZ,Y,,,최초등록일시(가입일시),
CRM_MEMBER,회원 통합,1회원 (MEMBER_DK),회원,EMAIL_STAT_CD,이메일 상태코드,VARCHAR,Y,,,EMAIL_STAT_CD. 코드id:MM009. [사유:원천 부재],
CRM_MEMBER,회원 통합,1회원 (MEMBER_DK),회원,ETC_CTTPC_REL_CD,기타연락처 관계코드,VARCHAR,Y,,,기타연락처 관계 코드 raw (정본 MM008). 코드id:MM008.,
CRM_MEMBER,회원 통합,1회원 (MEMBER_DK),회원,ETC_CTTPC_STAT_CD,기타연락처 상태코드,VARCHAR,Y,,,ETC_CTTPC_STAT_CD. 코드id:MM008.,
CRM_MEMBER,회원 통합,1회원 (MEMBER_DK),회원,ETC_TSTM_DIV_CD,기타 증서구분코드,VARCHAR,Y,,,ETC_TSTM_DIV_CD. 코드id:MS026.,
CRM_MEMBER,회원 통합,1회원 (MEMBER_DK),회원,MOBLPHON_STAT_CD,휴대폰 상태코드,VARCHAR,Y,,,MOBLPHON_STAT_CD. 코드id:MM008.,
CRM_MEMBER,회원 통합,1회원 (MEMBER_DK),회원,REL_CD,관계 코드 raw (정본 CM009),VARCHAR,Y,,,관계 코드 raw (정본 CM009). ONCE 전용. 코드id:CM009.,
CRM_MEMBER,회원 통합,1회원 (MEMBER_DK),회원,RELATNSP_DIV_CD,결연 관계구분코드,VARCHAR,Y,,,RELATNSP_DIV_CD. 코드id:MM019.,
CRM_MEMBER,회원 통합,1회원 (MEMBER_DK),회원,SLRCLD_LRR_CD,급여공제 코드,VARCHAR,Y,,,급여공제 코드 raw (정본 CM029). 코드id:CM029.,
CRM_MEMBER,회원 통합,1회원 (MEMBER_DK),회원,TSTM_DIV_CD,증서구분코드,VARCHAR,Y,,,TSTM_DIV_CD. 코드id:MS026.,
CRM_MEMBER,회원 통합,1회원 (MEMBER_DK),회원,DW_SOURCE_SYSTEM,원천 시스템 식별,VARCHAR,N,,,원천 시스템 식별 (공통감사),공통감사
CRM_MEMBER,회원 통합,1회원 (MEMBER_DK),회원,DW_SOURCE_TABLE,원천 테이블 식별,VARCHAR,Y,,,원천 테이블 식별 (공통감사),공통감사
CRM_MEMBER,회원 통합,1회원 (MEMBER_DK),회원,DW_LOAD_TS,최초 적재 시각,TIMESTAMP_NTZ,N,,,최초 적재 시각 (공통감사),공통감사
CRM_MEMBER,회원 통합,1회원 (MEMBER_DK),회원,DW_UPDATE_TS,최종 갱신 시각,TIMESTAMP_NTZ,Y,,,최종 갱신 시각 (공통감사),공통감사
CRM_MEMBER,회원 통합,1회원 (MEMBER_DK),회원,DW_BATCH_ID,적재 배치 식별자,VARCHAR,Y,,,적재 배치 식별자 = dbt invocation_id (공통감사),공통감사
CRM_MEMBER_AMT_CHANGE,약정 증감,"1약정증감 (MBER_NO, CHG_SEQ)",약정,OCCRRNC_DE,발생일자 YYYYMMDD,VARCHAR,N,PK,,발생일자 YYYYMMDD (PK),
CRM_MEMBER_AMT_CHANGE,약정 증감,"1약정증감 (MBER_NO, CHG_SEQ)",약정,SER_NO,일련번호,"NUMBER(10,0)",N,PK,,일련번호 (PK),
CRM_MEMBER_AMT_CHANGE,약정 증감,"1약정증감 (MBER_NO, CHG_SEQ)",약정,MBER_NO,회원번호,VARCHAR,Y,FK,CRM_MEMBER.MEMBER_DK※비강제,회원번호,
CRM_MEMBER_AMT_CHANGE,약정 증감,"1약정증감 (MBER_NO, CHG_SEQ)",약정,SPNSR_AMT,변경 후 약정금액 (원단위),"NUMBER(19,0)",Y,,,변경 후 약정금액 (원단위),원금액 보존
CRM_MEMBER_AMT_CHANGE,약정 증감,"1약정증감 (MBER_NO, CHG_SEQ)",약정,RDCAMT_YN,감액여부 (Y=감액/N=증액),VARCHAR,Y,,,감액여부 (Y=감액/N=증액),
CRM_MEMBER_AMT_CHANGE,약정 증감,"1약정증감 (MBER_NO, CHG_SEQ)",약정,ACMSLT_DEPT_CD,실적부서코드 (→CRM_ORG),VARCHAR,Y,FK,CRM_ORG.DEPT_ID※비강제,실적부서코드 (→CRM_ORG),
CRM_MEMBER_AMT_CHANGE,약정 증감,"1약정증감 (MBER_NO, CHG_SEQ)",약정,CMPGN_CD,캠페인코드 (→CRM_CAMPAIGN),VARCHAR,Y,FK,CRM_CAMPAIGN.CMPGN_CD※비강제,캠페인코드 (→CRM_CAMPAIGN),
CRM_MEMBER_AMT_CHANGE,약정 증감,"1약정증감 (MBER_NO, CHG_SEQ)",약정,AREA_CD,지역코드 (CM018),VARCHAR,Y,,,지역코드 (CM018),
CRM_MEMBER_AMT_CHANGE,약정 증감,"1약정증감 (MBER_NO, CHG_SEQ)",약정,AREA_NM,지역명,VARCHAR,Y,,,지역명 (코드 라벨),
CRM_MEMBER_AMT_CHANGE,약정 증감,"1약정증감 (MBER_NO, CHG_SEQ)",약정,AGE,연령,"NUMBER(10,0)",Y,,,연령,
CRM_MEMBER_AMT_CHANGE,약정 증감,"1약정증감 (MBER_NO, CHG_SEQ)",약정,MBER_DIV_CD,회원구분 원천코드 raw,VARCHAR,Y,,,회원구분 원천코드 raw. 코드id:MM018,
CRM_MEMBER_AMT_CHANGE,약정 증감,"1약정증감 (MBER_NO, CHG_SEQ)",약정,SETLE_CD,결제수단 코드 raw (정본 PM040),VARCHAR,Y,,,결제수단 코드 raw (정본 PM040). 라벨 미배선. 코드id:PM040.,
CRM_MEMBER_AMT_CHANGE,약정 증감,"1약정증감 (MBER_NO, CHG_SEQ)",약정,SEX,성별 원천코드 raw,VARCHAR,Y,,,성별 원천코드 raw. 코드id:CM013,
CRM_MEMBER_AMT_CHANGE,약정 증감,"1약정증감 (MBER_NO, CHG_SEQ)",약정,SPNSR_AMT_CD,SPNSR_AMT_CD,VARCHAR,Y,,,SPNSR_AMT_CD. 코드id:CM012.,
CRM_MEMBER_AMT_CHANGE,약정 증감,"1약정증감 (MBER_NO, CHG_SEQ)",약정,DW_SOURCE_SYSTEM,원천 시스템 식별,VARCHAR,N,,,원천 시스템 식별 (공통감사),공통감사
CRM_MEMBER_AMT_CHANGE,약정 증감,"1약정증감 (MBER_NO, CHG_SEQ)",약정,DW_LOAD_TS,최초 적재 시각,TIMESTAMP_NTZ,N,,,최초 적재 시각 (공통감사),공통감사
CRM_MEMBER_AMT_CHANGE,약정 증감,"1약정증감 (MBER_NO, CHG_SEQ)",약정,DW_UPDATE_TS,최종 갱신 시각,TIMESTAMP_NTZ,Y,,,최종 갱신 시각 (공통감사),공통감사
CRM_MEMBER_AMT_CHANGE,약정 증감,"1약정증감 (MBER_NO, CHG_SEQ)",약정,DW_BATCH_ID,적재 배치 식별자,VARCHAR,Y,,,적재 배치 식별자 = dbt invocation_id (공통감사),공통감사
CRM_MEMBER_DEV,개발약정,"1개발약정 (MBER_NO, DVLP_SEQ)",약정,SPNSR_NO,후원번호,VARCHAR,N,PK,,후원번호 (PK),
CRM_MEMBER_DEV,개발약정,"1개발약정 (MBER_NO, DVLP_SEQ)",약정,SPNSR_BSNS_NO,후원사업번호,"NUMBER(19,0)",N,PK,,후원사업번호 (PK),Q15 약정키(차원키 아님)
CRM_MEMBER_DEV,개발약정,"1개발약정 (MBER_NO, DVLP_SEQ)",약정,OCCRRNC_DE,발생일자 YYYYMMDD,VARCHAR,N,PK,,발생일자 YYYYMMDD (PK),
CRM_MEMBER_DEV,개발약정,"1개발약정 (MBER_NO, DVLP_SEQ)",약정,SER_NO,일련번호,"NUMBER(10,0)",N,PK,,일련번호 (PK),
CRM_MEMBER_DEV,개발약정,"1개발약정 (MBER_NO, DVLP_SEQ)",약정,MBER_NO,회원번호,VARCHAR,Y,FK,CRM_MEMBER.MEMBER_DK※비강제,회원번호,
CRM_MEMBER_DEV,개발약정,"1개발약정 (MBER_NO, DVLP_SEQ)",약정,SPNSR_BSNS_ID,후원사업ID (→CRM_SPONSORSHIP),VARCHAR,Y,FK,CRM_SPONSORSHIP.SPNSR_BSNS_ID※비강제,후원사업ID (→CRM_SPONSORSHIP),
CRM_MEMBER_DEV,개발약정,"1개발약정 (MBER_NO, DVLP_SEQ)",약정,SPNSR_AMT,약정 후원금액 (원단위),"NUMBER(19,0)",Y,,,약정 후원금액 (원단위),원금액 보존
CRM_MEMBER_DEV,개발약정,"1개발약정 (MBER_NO, DVLP_SEQ)",약정,DVLP_DIV_CD,DVLP_DIV_CD,VARCHAR,Y,FK,CRM_CODE※비강제,DVLP_DIV_CD. 코드id:MM015.,FTG-D conform
CRM_MEMBER_DEV,개발약정,"1개발약정 (MBER_NO, DVLP_SEQ)",약정,DVLP_DIV_NM,개발구분명,VARCHAR,Y,,,개발구분명. 코드id:MM015.,
CRM_MEMBER_DEV,개발약정,"1개발약정 (MBER_NO, DVLP_SEQ)",약정,ACT_DEPT_CD,활동부서코드 (→CRM_ORG),VARCHAR,Y,FK,CRM_ORG.DEPT_ID※비강제,활동부서코드 (→CRM_ORG),O10
CRM_MEMBER_DEV,개발약정,"1개발약정 (MBER_NO, DVLP_SEQ)",약정,ACMSLT_DEPT_CD,실적부서코드 (→CRM_ORG),VARCHAR,Y,FK,CRM_ORG.DEPT_ID※비강제,실적부서코드 (→CRM_ORG),O10
CRM_MEMBER_DEV,개발약정,"1개발약정 (MBER_NO, DVLP_SEQ)",약정,CMPGN_CD,캠페인코드 (→CRM_CAMPAIGN),VARCHAR,Y,FK,CRM_CAMPAIGN.CMPGN_CD※비강제,캠페인코드 (→CRM_CAMPAIGN),
CRM_MEMBER_DEV,개발약정,"1개발약정 (MBER_NO, DVLP_SEQ)",약정,SETLE_CD,결제수단코드,VARCHAR,Y,FK,CRM_CODE※비강제,결제수단코드,
CRM_MEMBER_DEV,개발약정,"1개발약정 (MBER_NO, DVLP_SEQ)",약정,AREA_CD,지역코드 (CM018),VARCHAR,Y,,,지역코드 (CM018),
CRM_MEMBER_DEV,개발약정,"1개발약정 (MBER_NO, DVLP_SEQ)",약정,AREA_NM,지역명,VARCHAR,Y,,,지역명 (코드 라벨),
CRM_MEMBER_DEV,개발약정,"1개발약정 (MBER_NO, DVLP_SEQ)",약정,AGE,연령,"NUMBER(10,0)",Y,,,연령,
CRM_MEMBER_DEV,개발약정,"1개발약정 (MBER_NO, DVLP_SEQ)",약정,CANCL_RDCAMT_RSN_CD,취소·감액사유 코드 raw (정본 MM002),VARCHAR,Y,,,취소·감액사유 코드 raw (정본 MM002). 코드id:MM002.,
CRM_MEMBER_DEV,개발약정,"1개발약정 (MBER_NO, DVLP_SEQ)",약정,MBER_DIV_CD,회원구분 원천코드 raw,VARCHAR,Y,,,회원구분 원천코드 raw. 코드id:MM018,
CRM_MEMBER_DEV,개발약정,"1개발약정 (MBER_NO, DVLP_SEQ)",약정,SEX,성별 원천코드 raw,VARCHAR,Y,,,성별 원천코드 raw. 코드id:CM013,
CRM_MEMBER_DEV,개발약정,"1개발약정 (MBER_NO, DVLP_SEQ)",약정,SPNSR_AMT_CD,SPNSR_AMT_CD,VARCHAR,Y,,,SPNSR_AMT_CD. 코드id:CM012.,
